"","item_id","Name","Score","Genders","english_name","Type","Episodes","Aired","Premiered","Producers","Licensors","Studios","Source","Duration","Duration_C","Rating","Ranked","Popularity","Members","Favorites","Watching","Completed","On-Hold","Dropped","Plan to Watch"
"4443","ID34088","Chiruran: Nibun no Ichi","5.67","Action, Comedy, Historical","Chiruran 1/2","TV","12","Jan 10, 2017 to Mar 28, 2017","Winter 2017","DAX Production, KBS, Coamix, Warner Music Japan, Smiral Animation","Unknown","LandQ studios","Manga",2,"Less than 30min","G - All Ages","9230.0",5728,6799,7,411,3540,177,826,1845
"4444","ID655","Galaxy Angel 4","7.22","Comedy, Sci-Fi","Unknown","TV","13","Jul 7, 2004 to Sep 29, 2004","Summer 2004","Bandai Visual, Studio Fantasia, Studio Flag, Lantis, Broccoli","Bandai Entertainment","Madhouse, feel.","Game",24,"Less than 30min","PG - Children","2698.0",5731,6813,11,184,4029,196,166,2238
"4445","ID12863","Pretty Rhythm: Dear My Future","6.68","Slice of Life, Sports, Music, Shoujo","Unknown","TV","51","Apr 7, 2012 to Mar 30, 2013","Spring 2012","Unknown","Unknown","Tatsunoko Production, Dongwoo A&E","Game",23,"Less than 30min","PG - Children","5018.0",5731,6813,38,428,3456,374,494,2061
"4446","ID39972","Mayonaka no Occult Koumuin: Hitoribocchi no Kyuuketsuki","7.13","Mystery, Demons, Supernatural, Fantasy, Shoujo","Unknown","OVA","2","Sep 25, 2019","Unknown","Unknown","Unknown","LIDENFILMS","Manga",27,"Less than 30min","PG-13 - Teens 13 or older","3099.0",5735,6780,1,167,3685,67,65,2796
"4447","ID2784","Gift: Eternal Rainbow - Ki no Saka Ryokan Kiki Ippatsu!!","6.74","Harem, Comedy, Magic, Romance, Ecchi","Unknown","Special","1","Jun 22, 2007","Unknown","Unknown","Unknown","OLM","Visual novel",23,"Less than 30min","PG-13 - Teens 13 or older","4724.0",5742,6779,3,117,4802,92,87,1681
"4448","ID2110","Rockman.EXE Beast","7.06","Action, Adventure, Game, Mecha, Sci-Fi, Shounen","Unknown","TV","25","Oct 1, 2005 to Apr 1, 2006","Fall 2005","TV Tokyo, Shogakukan-Shueisha Productions, Shogakukan Music & Digital Entertainment","Unknown","Xebec","Game",25,"Less than 30min","PG - Children","3409.0",5743,6781,17,222,3897,258,248,2156
"4449","ID4312","Hokuto no Ken: Toki-den","7.4","Action, Martial Arts","Fist of the North Star:The Legend of Toki","OVA","1","Mar 26, 2008","Unknown","TMS Entertainment, North Stars Pictures","Unknown","APPP","Unknown",57,"Less than 1h","R - 17+ (violence & profanity)","1913.0",5743,6778,10,173,4121,108,91,2285
"4450","ID2071","Hana yori Dango (Movie)","6.37","Drama, Romance, Shoujo","Hana Yori Dango The Movie","Movie","1","Mar 8, 1997","Unknown","Unknown","Discotek Media","Unknown","Unknown",30,"Less than 1h","PG-13 - Teens 13 or older","6562.0",5744,6753,17,117,4088,85,86,2377
"4451","ID38357","Majimoji Rurumo: Kanketsu-hen","7.42","Magic, Romance, Ecchi, Fantasy, Shounen","Unknown","OVA","2","Jul 9, 2019","Unknown","Unknown","Unknown","J.C.Staff","Manga",25,"Less than 30min","PG-13 - Teens 13 or older","1831.0",5745,6730,14,203,3996,72,75,2384
"4452","ID6941","Toriko: Jump Super Anime Tour 2009 Special","7.04","Action, Super Power, Adventure, Comedy, Shounen","Unknown","Special","1","Oct 12, 2009","Unknown","Unknown","Unknown","ufotable","Manga",27,"Less than 30min","PG-13 - Teens 13 or older","3510.0",5746,6776,11,265,4523,139,157,1692
"4453","ID2037","Hime-chan no Ribbon","7.44","Comedy, Fantasy, Magic, Romance, School, Shoujo","Unknown","TV","61","Oct 2, 1992 to Dec 3, 1993","Fall 1992","Nihon Ad Systems","Unknown","Gallop","Manga",23,"Less than 30min","PG - Children","1780.0",5747,6766,59,406,2683,413,419,2845
"4454","ID38199","Bermuda Triangle: Colorful Pastrale","5.46","Music, Fantasy","Unknown","TV","12","Jan 12, 2019 to Mar 30, 2019","Winter 2019","Bushiroad","Sentai Filmworks","Seven Arcs Pictures","Original",25,"Less than 30min","PG-13 - Teens 13 or older","9772.0",5747,6718,15,529,1815,227,1489,2658
"4455","ID40661","Jashin-chan Dropkick': Chitose-hen","7.09","Comedy, Supernatural","Unknown","Special","1","Apr 30, 2020","Unknown","Unknown","Unknown","Nomad","Web manga",23,"Less than 30min","PG-13 - Teens 13 or older","3243.0",5755,6747,2,183,4688,53,50,1773
"4456","ID34812","ViVid Strike! Specials","6.69","Action, Drama, Magic, Martial Arts","Unknown","Special","3","Jan 25, 2017 to Mar 29, 2017","Unknown","Unknown","Unknown","Seven Arcs Pictures","Original",18,"Less than 30min","PG-13 - Teens 13 or older","4979.0",5757,6739,7,371,3567,179,106,2516
"4457","ID347","Wild Arms: Twilight Venom","6.66","Action, Sci-Fi, Adventure, Magic, Vampire, Fantasy","Wild Arms","TV","22","Oct 18, 1999 to Mar 27, 2000","Fall 1999","Aniplex, WOWOW","ADV Films","Bee Train","Game",24,"Less than 30min","PG-13 - Teens 13 or older","5112.0",5760,6728,15,290,3355,344,458,2281
"4458","ID24171","Mushibugyou OVA","7.08","Action, Historical, Super Power, Ecchi, Martial Arts, Samurai, Fantasy, Shounen","Unknown","OVA","3","Jul 18, 2014 to Jan 16, 2015","Unknown","Unknown","Unknown","Seven Arcs Pictures","Manga",23,"Less than 30min","PG-13 - Teens 13 or older","3319.0",5762,6723,3,503,3820,367,140,1893
"4459","ID15431","Natsu-iro Kiseki: 15-kaime no Natsuyasumi","6.78","Slice of Life","Unknown","OVA","1","Aug 29, 2012","Unknown","Aniplex, Lantis, Mainichi Broadcasting System","Unknown","Sunrise","Unknown",7,"Less than 30min","PG-13 - Teens 13 or older","4540.0",5763,6695,5,89,5215,69,56,1266
"4460","ID2543","Robin Hood no Daibouken","7.12","Adventure, Historical, Romance","The Great Adventures of Robin Hood","TV","52","Jul 29, 1990 to Oct 28, 1992","Summer 1990","NHK","Unknown","Tatsunoko Production","Unknown",25,"Less than 30min","G - All Ages","3108.0",5764,6733,23,224,4368,240,304,1597
"4461","ID31762","King of Prism by Pretty Rhythm","6.19","Music, Sports, Shoujo","Unknown","Movie","1","Jan 9, 2016","Unknown","Avex Pictures","Unknown","Tatsunoko Production","Original",59,"Less than 1h","PG - Children","7410.0",5766,6703,26,251,2606,92,144,3610
"4462","ID1480","Sky Girls OVA","6.64","Mecha, Military, Sci-Fi","Unknown","OVA","1","Aug 25, 2006","Unknown","Konami","Unknown","J.C.Staff","Unknown",28,"Less than 30min","PG-13 - Teens 13 or older","5202.0",5771,6682,5,89,4980,77,72,1464
"4463","ID35285","A-Channel: Nabe wo Tabeyou","6.88","Comedy, School, Seinen, Slice of Life","A-Channel:Let's Eat Hot Pot","Special","1","Sep 27, 2017","Unknown","Aniplex","Unknown","Studio Gokumi","4-koma manga",23,"Less than 30min","PG-13 - Teens 13 or older","4097.0",5771,6696,0,137,3333,87,73,3066
"4464","ID1286","MD Geist II: Death Force","5.03","Action, Military, Sci-Fi, Mecha","Unknown","OVA","1","Mar 1, 1996","Unknown","Nippon Columbia","Central Park Media","Zero-G Room","Original",48,"Less than 1h","R+ - Mild Nudity","10579.0",5773,6698,19,101,5118,67,61,1351
"4465","ID42990","Dogeza de Tanondemita: Isekai-hen","5.76","Comedy, Ecchi, Fantasy","Unknown","Special","1","Jan 12, 2021","Unknown","DAX Production, DMM Music","Unknown","DMM pictures","Web manga",3,"Less than 30min","PG-13 - Teens 13 or older","8978.0",5773,6697,29,222,2067,56,35,4317
"4466","ID10483","Sengoku Basara Two: Ryuko, Itadaki no Chikai! Atsuki Mirai e Kakeru Tamashii!!","7.27","Action, Historical, Samurai","Unknown","Special","1","Apr 6, 2011","Unknown","Unknown","Funimation","Production I.G","Unknown",26,"Less than 30min","PG-13 - Teens 13 or older","2464.0",5774,6672,4,124,4043,92,78,2335
"4467","ID32802","Cardfight!! Vanguard G: Stride Gate-hen","6.67","Action, Game, Shounen","Cardfight!! Vanguard G Stride Gate","TV","24","Apr 17, 2016 to Sep 25, 2016","Spring 2016","Unknown","Unknown","TMS Entertainment","Card game",24,"Less than 30min","PG-13 - Teens 13 or older","5036.0",5774,6707,11,387,4214,156,267,1683
"4468","ID36823","Huyao Xiao Hongniang: Beishan Yaodi","7.54","Comedy, Historical, Supernatural, Romance","Fox Spirit Matchmaker 4th Season","ONA","8","Nov 18, 2016 to Jan 6, 2017","Unknown","Tencent Animation & Comics","Unknown","Haoliners Animation League","Manga",14,"Less than 30min","PG-13 - Teens 13 or older","1453.0",5774,6705,11,337,4058,99,118,2093
"4469","ID1276","Ys","6.49","Action, Adventure, Demons, Drama, Fantasy, Magic","Unknown","OVA","7","Nov 21, 1989 to Sep 5, 1991","Unknown","Starchild Records, Nihon Falcom, Urban Product","Media Blasters","Tokyo Kids","Game",26,"Less than 30min","PG-13 - Teens 13 or older","5933.0",5776,6692,13,295,2940,200,236,3021
"4470","ID1181","Hikyou Tanken Fam & Ihrlie","6.66","Action, Adventure, Comedy, Fantasy, Magic","Ruin Explorers Fam & Ihrie","OVA","4","Jun 25, 1995 to Feb 25, 1996","Unknown","Bandai Visual, animate Film, Movic, Nippon Columbia","ADV Films, Maiden Japan","Ajia-Do","Manga",30,"Less than 1h","R+ - Mild Nudity","5078.0",5780,6664,13,225,3789,153,135,2362
"4471","ID8705","Phantom: Requiem for the Phantom Picture Drama","6.59","Comedy","Unknown","Special","9","Jul 24, 2009 to Feb 25, 2010","Unknown","Genco","Funimation","Bee Train","Visual novel",6,"Less than 30min","R+ - Mild Nudity","5403.0",5784,6641,12,214,2623,174,206,3424
"4472","ID23735","Kenzen Robo Daimidaler Specials","6.16","Ecchi, Comedy, Mecha, Seinen","Unknown","Special","6","Jul 25, 2014 to Dec 24, 2014","Unknown","Genco","Funimation","TNK","Unknown",5,"Less than 30min","R+ - Mild Nudity","7541.0",5784,6682,2,322,4118,168,160,1914
"4473","ID32906","Bishoujo Yuugi Unit Crane Game Girls","4.44","Comedy, Game, Space","Crane Game Girls","TV","13","Apr 6, 2016 to Jun 29, 2016","Spring 2016","Unknown","Unknown","Kyotoma","Original",4,"Less than 30min","PG - Children","10923.0",5784,6634,5,385,3254,180,1421,1394
"4474","ID1370","Atama Yama","6.45","Comedy, Dementia, Psychological, Fantasy","Mt. Head","Movie","1","Jan 1, 2002","Unknown","Yamamura Animation, Inc.","Unknown","Studio Deen","Other",10,"Less than 30min","PG - Children","6150.0",5785,6637,5,57,5042,40,63,1435
"4475","ID17585","Myself ; Yourself Specials","6.7","Drama, Romance, School","Unknown","Special","2","Jun 27, 2008","Unknown","Unknown","Unknown","Doga Kobo","Visual novel",3,"Less than 30min","PG-13 - Teens 13 or older","4913.0",5787,6661,3,174,4441,106,81,1859
"4476","ID30988","Futsuu no Joshikousei ga [Locodol] Yattemita. OVA","7.06","Slice of Life, Comedy, Seinen","Unknown","OVA","2","Mar 23, 2015 to Jun 22, 2016","Unknown","DAX Production","Unknown","feel.","4-koma manga",24,"Less than 30min","PG-13 - Teens 13 or older","3388.0",5787,6643,4,379,4133,277,104,1750
"4477","ID40320","Tenka Hyakken: Meiji-kan e Youkoso!","5.06","Action, Adventure, Historical, Supernatural, Martial Arts, Fantasy","Unknown","TV","12","Oct 13, 2019 to Dec 29, 2019","Fall 2019","Unknown","Unknown","LIDENFILMS","Game",3,"Less than 30min","PG-13 - Teens 13 or older","10530.0",5790,6618,7,621,1506,145,822,3524
"4478","ID13139","Gakkatsu!","6.5","Comedy, School","Unknown","TV","25","Apr 3, 2012 to Sep 18, 2012","Spring 2012","Fanworks","Unknown","NHK","Original",5,"Less than 30min","G - All Ages","5883.0",5792,6643,7,525,2502,504,985,2127
"4479","ID231","Asagiri no Miko","6.18","Action, Comedy, Supernatural, Fantasy, Seinen","Shrine of the Morning Mist","TV","26","Jul 4, 2002 to Dec 26, 2002","Summer 2002","Starchild Records, TV Tokyo Music, Shounen Gahousha","Media Blasters, NYAV Post","Chaos Project, GANSIS","Manga",12,"Less than 30min","PG - Children","7429.0",5793,6599,6,308,2727,328,493,2743
"4480","ID38851","Virtual-san wa Miteiru","5.42","Comedy, Music","Virtual-san Looking","TV","12","Jan 10, 2019 to Mar 27, 2019","Winter 2019","Dwango","Unknown","Lide","Original",24,"Less than 30min","PG-13 - Teens 13 or older","9874.0",5798,6570,20,706,1452,275,1707,2430
"4481","ID4936","Ninja Hattori-kun","6.81","Slice of Life, Comedy, Martial Arts, Shounen","Ninja Hattori-kun","TV","694","Sep 28, 1981 to Dec 25, 1987","Fall 1981","Unknown","Unknown","Shin-Ei Animation","Manga",10,"Less than 30min","G - All Ages","4382.0",5799,6613,25,284,4235,398,1045,651
"4482","ID2221","Aishite Knight","6.72","Comedy, Romance, Shoujo","Rock'n Roll Kids","TV","42","Mar 1, 1983 to Jan 24, 1984","Spring 1983","Unknown","Unknown","Toei Animation","Manga",25,"Less than 30min","PG - Children","4783.0",5800,6615,41,326,3439,367,413,2070
"4483","ID33681","Flying Witch Petit Special","5.99","Comedy, Slice of Life, Supernatural","Unknown","Special","1","Jun 22, 2016","Unknown","VAP, Magic Capsule","Sentai Filmworks","domerica","Manga",2,"Less than 30min","PG-13 - Teens 13 or older","8273.0",5800,6587,4,250,2985,145,117,3090
"4484","ID730","Houkago no Shokuinshitsu","5.15","Drama, Romance, Shounen Ai","After School in the Lounge","OVA","2","Apr, 1994 to Jan 27, 1995","Unknown","Daiei, SIDO LIMITED","Unknown","Unknown","Manga",28,"Less than 30min","R+ - Mild Nudity","10392.0",5802,6568,7,155,4608,84,220,1501
"4485","ID6117","Gokujou!! Mecha Mote Iinchou","6.38","Comedy, Romance, School, Shoujo","The Best!! Extremely Cool Student Council President","TV","51","Apr 4, 2009 to Mar 27, 2010","Spring 2009","TV Tokyo, Shogakukan-Shueisha Productions, Ryukyu Asahi Broadcasting","Unknown","SynergySP","Manga",24,"Less than 30min","PG - Children","6513.0",5806,6606,20,540,1919,464,1004,2679
"4486","ID40940","Zenonzard The Animation","6.08","Action, Game, Fantasy","ZENONZARD THE ANIMATION","ONA","9","Jan 31, 2020 to Oct 31, 2020","Unknown","Magic Capsule","Unknown","8bit","Game",14,"Less than 30min","PG-13 - Teens 13 or older","7906.0",5808,6627,10,1500,998,325,504,3300
"4487","ID7303","Detective Conan: Black History","7.61","Adventure, Mystery, Comedy, Police, Shounen","Unknown","Special","1","Dec 17, 2007","Unknown","Unknown","Unknown","TMS Entertainment","Unknown",24,"Less than 30min","PG-13 - Teens 13 or older","1248.0",5812,6580,8,159,4093,110,135,2083
"4488","ID12501","Ai Mai! Moe Can Change!","5.56","Comedy, Sci-Fi","Unknown","OVA","1","May 25, 2012","Unknown","Frontier Works","Unknown","Unknown","Game",24,"Less than 30min","PG-13 - Teens 13 or older","9524.0",5813,6573,10,147,4559,69,99,1699
"4489","ID9935","Chocolat no Mahou","6.21","Supernatural, Drama, Magic, Shoujo","The Magic of Chocolate","OVA","13","Mar 3, 2011 to Jan 19, 2013","Unknown","Unknown","Unknown","SynergySP","Manga",14,"Less than 30min","PG-13 - Teens 13 or older","7296.0",5816,6522,15,625,1524,533,439,3401
"4490","ID41549","Majutsushi Orphen Hagure Tabi: Tennin no Isan","6.11","Action, Adventure, Drama, Magic, Martial Arts, Fantasy","Sorcerous Stabber Orphen:Celestial Artifacts","Special","1","May 8, 2020","Unknown","Unknown","Funimation","Studio Deen","Light novel",23,"Less than 30min","PG-13 - Teens 13 or older","7794.0",5816,6611,4,320,3609,69,124,2489
"4491","ID559","RahXephon: Kansoukyoku/Kanojo to Kanojo Jishin to - Thatness and Thereness","6.35","Sci-Fi, Psychological, Drama","Unknown","OVA","1","Aug 7, 2003","Unknown","Bandai","Unknown","Bones","Original",15,"Less than 30min","PG-13 - Teens 13 or older","6647.0",5817,6560,3,115,4045,107,78,2215
"4492","ID37286","It's My Life","5.75","Comedy, Fantasy","It's My Life","OVA","1","Jan 30, 2019","Unknown","Unknown","Unknown","Creators in Pack","Manga",14,"Less than 30min","G - All Ages","9024.0",5817,6565,8,111,2104,29,71,4250
"4493","ID1651","Uchuu Senkan Yamato 2","7.42","Action, Military, Sci-Fi, Adventure, Space, Drama","Star Blazers:The Comet Empire","TV","26","Oct 14, 1978 to Apr 7, 1979","Fall 1978","Academy Productions, Yomiuri Advertising","Unknown","Group TAC","Original",24,"Less than 30min","PG-13 - Teens 13 or older","1849.0",5818,6556,29,239,2923,185,160,3049
"4494","ID31997","Hetalia: The World Twinkle Extra Disc","7.34","Comedy, Historical, Parody","Unknown","OVA","1","Feb 24, 2016","Unknown","Unknown","Funimation","Studio Deen","Manga",12,"Less than 30min","PG-13 - Teens 13 or older","2155.0",5818,6534,18,157,3848,84,79,2366
"4495","ID31851","Dog Days'': Limone Resort Tenbou Onsen!","6.55","Ecchi, Fantasy, Magic","Unknown","Special","1","Aug 26, 2015","Unknown","Unknown","Unknown","Seven Arcs Pictures","Original",11,"Less than 30min","PG-13 - Teens 13 or older","5636.0",5819,6582,5,293,3399,141,114,2635
"4496","ID34016","Hatsukoi Monster: Mou Chotto dake Tsuzukunja","6.1","Comedy, Romance, School, Shoujo","Unknown","OVA","1","Feb 7, 2017","Unknown","Unknown","Unknown","Studio Deen","Manga",23,"Less than 30min","PG-13 - Teens 13 or older","7794.0",5819,6522,11,225,1826,146,214,4111
"4497","ID1343","Violence Jack: Hell's Wind-hen","5.48","Action, Drama, Horror","Violence Jack:Hell's Wind","OVA","1","Nov 9, 1990","Unknown","Dynamic Planning","Discotek Media","Unknown","Manga",52,"Less than 1h","R+ - Mild Nudity","9740.0",5821,6519,5,127,4461,70,102,1759
"4498","ID1995","Lingerie Senshi Papillon Rose","4.71","Ecchi, Magic, Sci-Fi, Parody","Papillon Rose OVA","OVA","1","Apr 25, 2003","Unknown","Unknown","Maiden Japan","Studio Kelmadick","Unknown",25,"Less than 30min","R+ - Mild Nudity","10836.0",5831,6523,6,236,3764,112,156,2255
"4499","ID34208","Escha Chron","6.47","Sci-Fi, Music, Slice of Life","Unknown","OVA","2","Jul 15, 2017","Unknown","DIVE II Entertainment, Avex Pictures","Unknown","Lerche","Other",25,"Less than 30min","PG-13 - Teens 13 or older","6065.0",5834,6526,8,330,1992,116,141,3947
"4500","ID34776","Eureka Seven AO: One More Time - Lord Don't Slow Me Down","6.7","Action, Sci-Fi, Adventure, Drama, Mecha","Unknown","ONA","5","Jan 10, 2017 to Mar 2, 2017","Unknown","Unknown","Unknown","Bones","Manga",4,"Less than 30min","PG-13 - Teens 13 or older","4890.0",5834,6528,5,278,2548,132,113,3457
"4501","ID21009","Sekai de Ichiban Tsuyoku Naritai! Specials","5.74","Action, Ecchi, Sports","Unknown","Special","6","Dec 12, 2013 to May 12, 2014","Unknown","Movic, Earth Star Entertainment","Funimation","Arms","Unknown",4,"Less than 30min","R+ - Mild Nudity","9056.0",5836,6514,4,304,3795,168,179,2068
"4502","ID2548","Ai no Wakakusa Monogatari","7.43","Drama, Historical, Slice of Life","Tales of Little Women","TV","48","Jan 11, 1987 to Dec 27, 1987","Winter 1987","Unknown","Saban Entertainment","Nippon Animation","Novel",24,"Less than 30min","G - All Ages","1805.0",5839,6478,39,207,3175,238,270,2588
"4503","ID4712","Digimon Savers: Agumon! Gaomon! Lalamon! Bakuretsu! Jougai Last Battle!","6.59","Action, Adventure, Comedy, Fantasy, Sci-Fi, Supernatural","Unknown","Special","1","Aug 24, 2007","Unknown","Unknown","Unknown","Toei Animation","Original",23,"Less than 30min","PG - Children","5442.0",5839,6495,7,128,4080,108,141,2038
"4504","ID5085","Nakedyouth","5.84","Slice of Life, Sports, Romance, Shounen Ai","Naked Youth","ONA","1","2006","Unknown","Kojiro Shishido Animation Works","Unknown","Unknown","Original",9,"Less than 30min","R+ - Mild Nudity","8712.0",5839,6475,11,105,4289,37,104,1940
"4505","ID1442","Alexander Senki","5.71","Action, Adventure, Fantasy, Historical, Sci-Fi, Supernatural","Reign:The Conqueror","TV","13","Sep 15, 1999 to Sep 18, 1999","Summer 1999","Media Factory, TBS, Kadokawa Haruki Corporation, Samsung, Namisokan","Tokyopop","Madhouse","Novel",23,"Less than 30min","R+ - Mild Nudity","9116.0",5843,6479,27,224,3270,201,681,2103
"4506","ID4012","First Squad","5.83","Action, Music","Unknown","Music","1","Mar 20, 2005","Unknown","Unknown","Unknown","Studio 4°C","Original",3,"Less than 30min","PG-13 - Teens 13 or older","8755.0",5844,6487,5,101,5076,35,69,1206
"4507","ID33394","Mahou Shoujo? Naria<U+2606>Girls","3.84","Magic","Mahou Shoujo? Naria Girls","TV","12","Jul 7, 2016 to Sep 22, 2016","Summer 2016","Pony Canyon, Pony Canyon Enterprise, Smiral Animation","Unknown","Bouncy","Original",8,"Less than 30min","PG-13 - Teens 13 or older","10997.0",5844,6479,13,359,1771,171,1341,2837
"4508","ID35255","Soutai Sekai","5.81","Sci-Fi","The Relative Worlds","ONA","2","Apr 28, 2017 to May 5, 2017","Unknown","Hulu","Unknown","Craftar Studios","Original",16,"Less than 30min","PG-13 - Teens 13 or older","8788.0",5844,6479,7,594,2151,291,273,3170
